,Concept_ID,zh,se
4727,oder::CNJ,或者,dahje
4728,oder::CNJ,或者,adai
4729,oder::CNJ,或者,avi
4730,oder::CNJ,或者,le´be
4731,oder::CNJ,或者,элэ
4732,oder::CNJ,或者,вай
4733,stehen::V,站,tjåadtjodh
4734,stehen::V,站,seajsasjidh
4735,stehen::V,站,tjuodtjot
4736,stehen::V,站,čuožžut
4737,stehen::V,站,cuáp'cuđ
4738,stehen::V,站,čuâǯ'ǯad
4739,stehen::V,站,чуэннче
4740,sitzen::V,坐,tjahkasjidh
4741,sitzen::V,坐,tjåhkkåhit
4742,sitzen::V,坐,čohkkát
4743,sitzen::V,坐,čokkáđ
4744,sitzen::V,坐,išttâd åårrad
4745,sitzen::V,坐,ышштэ
4746,liegen::V,躺着,gaajranidh
4747,liegen::V,躺着,vellahit
4748,liegen::V,躺着,veallát
4749,liegen::V,躺着,viäl'láđ
4750,liegen::V,躺着,liâššâd
4751,liegen::V,躺着,ле̄шшэ
4752,hängen::V,挂着,gævnjasjidh
4753,hängen::V,挂着,gahtsahit
4754,hängen::V,挂着,heaŋgát
4755,hängen::V,挂着,hiäŋ'gáđ
4756,hängen::V,挂着,sorččad
4757,hängen::V,挂着,ла̄бпэ
4758,werden::V,成为,sjïdtedh
4759,werden::V,成为,sjaddat
4760,werden::V,成为,beassat
4761,werden::V,成为,šoddâđ
4762,werden::V,成为,šõddâd
4763,werden::V,成为,шэ̄ннтэ
4764,passieren::V,发生,vaasedh
4765,passieren::V,发生,sjaddat
4766,passieren::V,发生,dáhpáduvvat
4767,passieren::V,发生,vássit
4768,passieren::V,发生,dáhpáhuvvat
4769,passieren::V,发生,šoddâđ
4770,passieren::V,发生,šõddâd
4771,passieren::V,发生,шэ̄ннтэ
4772,passieren::V,发生,тагсэ
4773,beginnen::V,开始,aelkedh
4774,beginnen::V,开始,álgget
4775,beginnen::V,开始,álggahit
4776,beginnen::V,开始,älgiđ
4777,beginnen::V,开始,ä´lǧǧed
4778,beginnen::V,开始,о̄а̄лкхуввэ
4779,beginnen::V,开始,о̄а̄лкхэднэ
4780,enden::V,终止,orrijidh
4781,enden::V,终止,hiejttet
4782,enden::V,终止,nohkat
4783,enden::V,终止,nuuhâđ
4784,enden::V,终止,puu´tted
4785,enden::V,终止,пудтэ
4786,enden::V,终止,кӣркнэ
4787,wechseln::V,变迁,målsodh
4788,wechseln::V,变迁,lånudit
4789,wechseln::V,变迁,molssastit
4790,wechseln::V,变迁,molsašuddat
4791,wechseln::V,变迁,molsođ
4792,wechseln::V,变迁,vaaitõõttâd
4793,wechseln::V,变迁,вуайхувнэ
4794,aufgehen[Sonne]::V,升起,låvnedh
4795,aufgehen[Sonne]::V,升起,årijdit
4796,aufgehen[Sonne]::V,升起,lavnnet
4797,aufgehen[Sonne]::V,升起,badjánit
4798,aufgehen[Sonne]::V,升起,pajaniđ
4799,aufgehen[Sonne]::V,升起,pâjjned
4800,aufgehen[Sonne]::V,升起,пэ̄ййнэ
4801,untergehen[Sonne]::V,下落,luajhtadidh
4802,untergehen[Sonne]::V,下落,gáhtot
4803,untergehen[Sonne]::V,下落,vidodit
4804,untergehen[Sonne]::V,下落,luoitádit
4805,untergehen[Sonne]::V,下落,lyeš'tiđ
4806,untergehen[Sonne]::V,下落,lue´štted
4807,untergehen[Sonne]::V,下落,луэшштэдтэ
4808,scheinen[Sonne]::V,照射,goekedh
4809,scheinen[Sonne]::V,照射,bájttet
4810,scheinen[Sonne]::V,照射,báitit
4811,scheinen[Sonne]::V,照射,päštiđ
4812,scheinen[Sonne]::V,照射,pä´štted
4813,scheinen[Sonne]::V,照射,па̄шшьтэ
4814,donnern::V,打雷,laakedh
4815,donnern::V,打雷,sjærggot
4816,donnern::V,打雷,čerget
4817,donnern::V,打雷,čiär'guđ
4818,donnern::V,打雷,čeärgged
4819,donnern::V,打雷,ча̄рркэ
4820,wehen::V,飘扬,bïegkedh
4821,wehen::V,飘扬,bieggat
4822,wehen::V,飘扬,bieggat
4823,wehen::V,飘扬,pieg'gâđ
4824,wehen::V,飘扬,piõg'gâd
4825,wehen::V,飘扬,пӣӈӈкье
4826,strömen::V,流,galkedh
4827,strömen::V,流,gålggåt
4828,strömen::V,流,golgat
4829,strömen::V,流,kulgâđ
4830,strömen::V,流,kolggâd
4831,strömen::V,流,ко̄ллкэ
4832,fließen::V,流动,galkedh
4833,fließen::V,流动,gålggåt
4834,fließen::V,流动,golgat
4835,fließen::V,流动,kulgâđ
4836,fließen::V,流动,kolggâd
4837,fließen::V,流动,ко̄ллкэ
4838,sich drehen::V,转动,jårredh
4839,sich drehen::V,转动,bådnjåsit
4840,sich drehen::V,转动,jorrat
4841,sich drehen::V,转动,juurrâđ
4842,sich drehen::V,转动,joorrâd
4843,sich drehen::V,转动,чо̄ннэ
4844,schwanken::V,摇摆,syjjedidh
4845,schwanken::V,摇摆,vábbulit
4846,schwanken::V,摇摆,suoibut
4847,schwanken::V,摇摆,juár'buđ
4848,schwanken::V,摇摆,lâsmmad
4849,schwanken::V,摇摆,leâujjad
4850,schwanken::V,摇摆,лыйввэ
4851,schwanken::V,摇摆,качьедтэ
4852,schwingen::V,摇,gaavedh
4853,schwingen::V,摇,svinhtedh
4854,schwingen::V,摇,gávvat
4855,schwingen::V,摇,hiäi'luđ
4856,schwingen::V,摇,heillad
4857,schwingen::V,摇,мо̄а̄хнэ
4858,fallen::V,坠落,gahtjedh
4859,fallen::V,坠落,gahttjat
4860,fallen::V,坠落,gahččat
4861,fallen::V,坠落,jurrâđ
4862,fallen::V,坠落,kõččâd
4863,fallen::V,坠落,viõr'rled
4864,fallen::V,坠落,ёрнэ
4865,fallen::V,坠落,кэ̄ххче
4866,brennen::V,燃烧,bueledh
4867,brennen::V,燃烧,buollet
4868,brennen::V,燃烧,buollit
4869,brennen::V,燃烧,pyelliđ
4870,brennen::V,燃烧,pue´lled
4871,brennen::V,燃烧,пӯлле
4872,rauchen::V,冒烟,soevedidh
4873,rauchen::V,冒烟,berkiestidh
4874,rauchen::V,冒烟,tsåjttset
4875,rauchen::V,冒烟,borgguhit
4876,rauchen::V,冒烟,po'rgestiđ
4877,rauchen::V,冒烟,soicceđ
4878,rauchen::V,冒烟,suõv'veed
4879,rauchen::V,冒烟,суввдэ
4880,regnen::V,下雨,abrodh
4881,regnen::V,下雨,harvvet
4882,regnen::V,下雨,rássjodit
4883,regnen::V,下雨,arvit
4884,regnen::V,下雨,arved
4885,regnen::V,下雨,â´brred
4886,regnen::V,下雨,аббрэ
4887,gefrieren::V,结冰,gelmedh
4888,gefrieren::V,结冰,jeangodh
4889,gefrieren::V,结冰,jiegŋot
4890,gefrieren::V,结冰,galbmot
4891,gefrieren::V,结冰,jiäŋŋuđ
4892,gefrieren::V,结冰,jiõŋŋâd
4893,gefrieren::V,结冰,kâ´lmmed
4894,gefrieren::V,结冰,калльме
4895,tauen::V,融化,leamkedh
4896,tauen::V,融化,suddat
4897,tauen::V,融化,sagŋadit
4898,tauen::V,融化,suddat
4899,tauen::V,融化,suddâđ
4900,tauen::V,融化,suddâd
4901,tauen::V,融化,sõõŋŋâd
4902,tauen::V,融化,суннтэ
4903,schmelzen::V,溶化,sjalkedh
4904,schmelzen::V,溶化,suddat
4905,schmelzen::V,溶化,suddat
4906,schmelzen::V,溶化,suddâđ
4907,schmelzen::V,溶化,sooŋŋâđ
4908,schmelzen::V,溶化,suddâd
4909,schmelzen::V,溶化,sõõŋŋâd
4910,schmelzen::V,溶化,суннтэ
4911,trocknen::V,变干,gajhkedh
4912,trocknen::V,变干,gåjkkåt
4913,trocknen::V,变干,goikat
4914,trocknen::V,变干,iiŋŋâđ
4915,trocknen::V,变干,iiŋŋâd
4916,trocknen::V,变干,koškkâd
4917,trocknen::V,变干,ко̄шшкэ
4918,sieden::V,煮,doeltedh
4919,sieden::V,煮,duolldat
4920,sieden::V,煮,duoldat
4921,sieden::V,煮,tuol'dâđ
4922,sieden::V,煮,tuõlddâd
4923,sieden::V,煮,тӯллтэ
4924,faulen::V,腐烂,rååknedh
4925,faulen::V,腐烂,mïetskedh
4926,faulen::V,腐烂,miesskat
4927,faulen::V,腐烂,mieskat
4928,faulen::V,腐烂,guohcagit
4929,faulen::V,腐烂,kálágiđ
4930,faulen::V,腐烂,kuo'câgiđ
4931,faulen::V,腐烂,kuõccjed
4932,faulen::V,腐烂,мӣццкэ
4933,verfaulen::V,腐烂,rååknedh
4934,verfaulen::V,腐烂,mïetskedh
4935,verfaulen::V,腐烂,miesskat
4936,verfaulen::V,腐烂,mieskat
4937,verfaulen::V,腐烂,guohcagit
4938,verfaulen::V,腐烂,kálágiđ
4939,verfaulen::V,腐烂,kuo'câgiđ
4940,verfaulen::V,腐烂,kuõccjed
4941,verfaulen::V,腐烂,кӯццке
4942,reißen::V,撕,gäjhkanidh
4943,reißen::V,撕,ráhkat
4944,reißen::V,撕,liejmedit
4945,reißen::V,撕,gaikánit
4946,reißen::V,撕,kiškuđ
4947,reißen::V,撕,rõttsed
4948,reißen::V,撕,лӯнтнэ
4949,reißen::V,撕,кышшксэллэ
4950,versinken::V,下沉,våajodh
4951,versinken::V,下沉,vuodjot
4952,versinken::V,下沉,tjalggat
4953,versinken::V,下沉,vuodjut
4954,versinken::V,下沉,vuáijuđ
4955,versinken::V,下沉,vuäjjad
4956,versinken::V,下沉,вуаййе
4957,vergehen::V,流逝,vaesedh
4958,vergehen::V,流逝,vásset
4959,vergehen::V,流逝,gollat
4960,vergehen::V,流逝,kullâđ
4961,vergehen::V,流逝,jåå´tted
4962,vergehen::V,流逝,ва̄ссэ
4963,vergehen::V,流逝,ӣллъюввэ
4964,erscheinen::V,出现,vååjnedh
4965,erscheinen::V,出现,ihtet
4966,erscheinen::V,出现,ihtit
4967,erscheinen::V,出现,albmodit
4968,erscheinen::V,出现,a'lmostuđ
4969,erscheinen::V,出现,ee´tted
4970,erscheinen::V,出现,čuäitõõttâd
4971,erscheinen::V,出现,i´lmstõõvvâd
4972,erscheinen::V,出现,ыдтӭ
4973,verschwinden::V,消失,haajpanidh
4974,verschwinden::V,消失,gáhtot
4975,verschwinden::V,消失,jávkat
4976,verschwinden::V,消失,jä'vkittiđ
4977,verschwinden::V,消失,jaukkâd
4978,verschwinden::V,消失,hää´vjed
4979,verschwinden::V,消失,ка̄дтэ
4980,sinken::V,下降,våajodh
4981,sinken::V,下降,tsoahkot
4982,sinken::V,下降,snjoaredit
4983,sinken::V,下降,čalgat
4984,sinken::V,下降,luáš'tádâttâđ
4985,sinken::V,下降,njeeijâđ
4986,sinken::V,下降,luâšttõõttâd
4987,sinken::V,下降,njeâjjad
4988,sinken::V,下降,луэшштэдтэ
4989,abnehmen::V,减少,nåhkedidh
4990,abnehmen::V,减少,unnot
4991,abnehmen::V,减少,binnot
4992,abnehmen::V,减少,geahppánit
4993,abnehmen::V,减少,kiäp'pániđ
4994,abnehmen::V,减少,ǩeäp'pned
4995,abnehmen::V,减少,уһцнэ
4996,zunehmen::V,增加,lassánit
4997,zunehmen::V,增加,ædnot
4998,zunehmen::V,增加,lassánit
4999,zunehmen::V,增加,stuorrut
5000,zunehmen::V,增加,lasaniđ
5001,zunehmen::V,增加,šõkkned
5002,zunehmen::V,增加,лашшнэ
5003,zunehmen::V,增加,шуррнэ
5004,steigen::V,上升,tjuedtjielidh
5005,steigen::V,上升,allánit
5006,steigen::V,上升,badjánit
5007,steigen::V,上升,allánit
5008,steigen::V,上升,alaniđ
5009,steigen::V,上升,âllned
5010,steigen::V,上升,pâjjned
5011,steigen::V,上升,пэ̄ййнэ
5012,wachsen::V,生长,suvvedh
5013,wachsen::V,生长,sjïdtedh
5014,wachsen::V,生长,sjaddat
5015,wachsen::V,生长,šaddat
5016,wachsen::V,生长,stuorrut
5017,wachsen::V,生长,šoddâđ
5018,wachsen::V,生长,šõddâd
5019,wachsen::V,生长,шэ̄ннтэ
5020,glänzen::V,发光,gïjkedh
5021,glänzen::V,发光,guohkat
5022,glänzen::V,发光,guojttet
5023,glänzen::V,发光,deadjut
5024,glänzen::V,发光,gildit
5025,glänzen::V,发光,kolottiđ
5026,glänzen::V,发光,pe´lǩǩed
5027,glänzen::V,发光,leä´dǧǧed
5028,glänzen::V,发光,пӯлле
5029,glänzen::V,发光,пыӆӆьке
5030,funkeln::V,闪烁,gaskedh
5031,funkeln::V,闪烁,tsehtsat
5032,funkeln::V,闪烁,jillat
5033,funkeln::V,闪烁,šealgut
5034,funkeln::V,闪烁,čuovggáhallat
5035,funkeln::V,闪烁,šiäl'guđ
5036,funkeln::V,闪烁,cåkkad
5037,funkeln::V,闪烁,кэ̄сскэ
5038,lärmen::V,吵闹,rajjadidh
5039,lärmen::V,吵闹,juhtsat
5040,lärmen::V,吵闹,rigeret
5041,lärmen::V,吵闹,šlámaidit
5042,lärmen::V,吵闹,šlamâdiđ
5043,lärmen::V,吵闹,ruõjjâd
5044,lärmen::V,吵闹,ёаффэ
5045,läuten::V,响,ringkedh
5046,läuten::V,响,skállat
5047,läuten::V,响,tiibmet
5048,läuten::V,响,čuoijâđ
5049,läuten::V,响,čuõjjâd
5050,läuten::V,响,чӯййе
5051,klingeln::V,按铃,klåenkiehtidh
5052,klingeln::V,按铃,skuolkkat
5053,klingeln::V,按铃,skilahit
5054,klingeln::V,按铃,čuoijâđ
5055,klingeln::V,按铃,soi´ttjed
5056,klingeln::V,按铃,зво̄ннэ
5057,brausen::V,疾驶,brorredh
5058,brausen::V,疾驶,sjovvedh
5059,brausen::V,疾驶,skåvvat
5060,brausen::V,疾驶,márajdit
5061,brausen::V,疾驶,boršut
5062,brausen::V,疾驶,šaavvâđ
5063,brausen::V,疾驶,kõõmeed
5064,brausen::V,疾驶,шэ̄ӈӈлуввэ
5065,klingen::V,听起来,gaajedh
5066,klingen::V,听起来,sjijjedh
5067,klingen::V,听起来,jiednat
5068,klingen::V,听起来,tjuodjat
5069,klingen::V,听起来,čuodjat
5070,klingen::V,听起来,kulluđ
5071,klingen::V,听起来,koll'jed
5072,klingen::V,听起来,ӣннъе
5073,bellen::V,吠,huhtedh
5074,bellen::V,吠,tsiellat
5075,bellen::V,吠,ciellat
5076,bellen::V,吠,umástiđ
5077,bellen::V,吠,uukkâd
5078,bellen::V,吠,угкэ
5079,heulen::V,嗥,ujkierdidh
5080,heulen::V,嗥,hålvvot
5081,heulen::V,嗥,holvut
5082,heulen::V,嗥,olvođ
5083,heulen::V,嗥,ålvvad
5084,heulen::V,嗥,оаллвэ
5085,blasen::V,吹,båssodh
5086,blasen::V,吹,båssot
5087,blasen::V,吹,bossut
5088,blasen::V,吹,bieggat
5089,blasen::V,吹,possoođ
5090,blasen::V,吹,pååssad
5091,blasen::V,吹,piõg'gâd
5092,blasen::V,吹,поассэ
5093,blasen::V,吹,поасслэ
5094,pfeifen::V,吹口哨,njorkedidh
5095,pfeifen::V,吹口哨,snjurggot
5096,pfeifen::V,吹口哨,njurgut
5097,pfeifen::V,吹口哨,njurgođ
5098,pfeifen::V,吹口哨,njorggad
5099,pfeifen::V,吹口哨,нюрркэ
5100,schreien::V,叫喊,geevledh
5101,schreien::V,叫喊,gádjat
5102,schreien::V,叫喊,rihtjot
5103,schreien::V,叫喊,čurvet
5104,schreien::V,叫喊,čuár'vuđ
5105,schreien::V,叫喊,čuârvvad
5106,schreien::V,叫喊,кугкьхе
5107,schreien::V,叫喊,кугхэллэ
5108,stöhnen::V,呻吟,sjuahkedh
5109,stöhnen::V,呻吟,tsáhkkat
5110,stöhnen::V,呻吟,fuoikit
5111,stöhnen::V,呻吟,cakkâđ
5112,stöhnen::V,呻吟,luâikkad
5113,stöhnen::V,呻吟,вуаххкэ
5114,zittern::V,颤抖,dierkesjidh
5115,zittern::V,颤抖,svarrat
5116,zittern::V,颤抖,skielbbit
5117,zittern::V,颤抖,doargestit
5118,zittern::V,颤抖,náiggistit
5119,zittern::V,颤抖,doarggistit
5120,zittern::V,颤抖,tuá'rgistiđ
5121,zittern::V,颤抖,tuä´rjsted
5122,zittern::V,颤抖,кыррьтэ
5123,leben::V,生存,jieledh
5124,leben::V,生存,iellet
5125,leben::V,生存,viessot
5126,leben::V,生存,eallit
5127,leben::V,生存,eelliđ
5128,leben::V,生存,jie´lled
5129,leben::V,生存,е̄лле
5130,geboren werden::V,出生,reakadidh
5131,geboren werden::V,出生,riegádit
5132,geboren werden::V,出生,riegádit
5133,geboren werden::V,出生,šoddâđ
5134,geboren werden::V,出生,šõddâd
5135,geboren werden::V,出生,шэ̄ннтэ
5136,atmen::V,呼吸,voejngehtidh
5137,atmen::V,呼吸,vuojŋŋat
5138,atmen::V,呼吸,vuoigŋat
5139,atmen::V,呼吸,vuoi'ŋâđ
5140,atmen::V,呼吸,vuõiŋŋâd
5141,atmen::V,呼吸,вӯййнэ
5142,trinken::V,喝,jovkedh
5143,trinken::V,喝,juhkat
5144,trinken::V,喝,juhkat
5145,trinken::V,喝,juuḥâđ
5146,trinken::V,喝,juukkâd
5147,trinken::V,喝,югкэ
5148,essen::V,吃,byöpmedidh
5149,essen::V,吃,bårråt
5150,essen::V,吃,borrat
5151,essen::V,吃,purrâđ
5152,essen::V,吃,poorrâd
5153,essen::V,吃,по̄ррэ
5154,schlucken::V,咽,njïeledh
5155,schlucken::V,咽,njiellat
5156,schlucken::V,咽,njieládit
5157,schlucken::V,咽,njiellâđ
5158,schlucken::V,咽,njiõllâd
5159,schlucken::V,咽,нӣллэ
5160,müde werden::V,疲倦,sæjlodh
5161,müde werden::V,疲倦,goegkedh
5162,müde werden::V,疲倦,vájbbat
5163,müde werden::V,疲倦,váibat
5164,müde werden::V,疲倦,vaibâđ
5165,müde werden::V,疲倦,levvjed
5166,müde werden::V,疲倦,лоаткнэ
5167,einschlafen::V,入睡,nahkestidh
5168,einschlafen::V,入睡,nahkesalledh
5169,einschlafen::V,入睡,oaddát
5170,einschlafen::V,入睡,nohkkat
5171,einschlafen::V,入睡,nohádiđ
5172,einschlafen::V,入睡,no´ǩǩeed
5173,einschlafen::V,入睡,нагьруввэ
5174,schlafen::V,睡觉,åeredh
5175,schlafen::V,睡觉,oadet
5176,schlafen::V,睡觉,oađđit
5177,schlafen::V,睡觉,uáđđiđ
5178,schlafen::V,睡觉,vuâ´đđed
5179,schlafen::V,睡觉,вуэдтӭ
5180,aufwachen::V,睡醒,fahkedh
5181,aufwachen::V,睡醒,smaredit
5182,aufwachen::V,睡醒,mårijdit
5183,aufwachen::V,睡醒,gohččát
5184,aufwachen::V,睡醒,morránit
5185,aufwachen::V,睡醒,koccáđ
5186,aufwachen::V,睡醒,moṛániđ
5187,aufwachen::V,睡醒,mårrned
5188,aufwachen::V,睡醒,руэкхэ
5189,aufwachen::V,睡醒,коадцъе
5190,aufstehen::V,起床,tjuedtjielidh
5191,aufstehen::V,起床,badjánit
5192,aufstehen::V,起床,badjánit
5193,aufstehen::V,起床,čuožžilit
5194,aufstehen::V,起床,čuo'žâstiđ
5195,aufstehen::V,起床,pâjjned
5196,aufstehen::V,起床,kaggõõttâd
5197,aufstehen::V,起床,коадцъе
5198,sich erholen::V,休养,lïegkedidh
5199,sich erholen::V,休养,buorránit
5200,sich erholen::V,休养,áhpásmit
5201,sich erholen::V,休养,áhtat
5202,sich erholen::V,休养,vuoi'ŋâdâttâđ
5203,sich erholen::V,休养,vuâŋŋad
5204,sich erholen::V,休养,вуэӈӈэ
5205,krank werden::V,生病,skïemtjijidh
5206,krank werden::V,生病,skihppát
5207,krank werden::V,生病,buohccát
5208,krank werden::V,生病,puác'cáđ
5209,krank werden::V,生病,puâc'cjed
5210,krank werden::V,生病,кэ̄бптуввэ
5211,krank sein::V,生病,elkiedidh
5212,krank sein::V,生病,duasmaridh
5213,krank sein::V,生病,skihpat
5214,krank sein::V,生病,buohcat
5215,krank sein::V,生病,puoccâđ
5216,krank sein::V,生病,puõccâd
5217,krank sein::V,生病,по̄а̄вчсе
5218,krank sein::V,生病,кэбпшэ
5219,schmerzen::V,疼痛,vaarhkedh
5220,schmerzen::V,疼痛,bávtjestit
5221,schmerzen::V,疼痛,bávččastit
5222,schmerzen::V,疼痛,várkat
5223,schmerzen::V,疼痛,po'včâstiđ
5224,schmerzen::V,疼痛,kõvšted
5225,schmerzen::V,疼痛,čeärgged
5226,schmerzen::V,疼痛,чӯдзе
5227,husten::V,咳,gossedh
5228,husten::V,咳,gåssåt
5229,husten::V,咳,gossat
5230,husten::V,咳,kuor'sâđ
5231,husten::V,咳,koossâd
5232,husten::V,咳,ко̄ссэ
5233,husten::V,咳,лаффьке
5234,genesen::V,痊愈,starnedh
5235,genesen::V,痊愈,væddját
5236,genesen::V,痊愈,buorránit
5237,genesen::V,痊愈,tuoi'buđ
5238,genesen::V,痊愈,tooidâd
5239,genesen::V,痊愈,jäll'jed
5240,genesen::V,痊愈,пуэррнэ
5241,genesen::V,痊愈,тӣрхуввэ
5242,genesen::V,痊愈,тӣрваслуввэ
5243,sterben::V,死,jaemedh
5244,sterben::V,死,jábmet
5245,sterben::V,死,jápmit
5246,sterben::V,死,jäämmiđ
5247,sterben::V,死,jää´mmed
5248,sterben::V,死,я̄мме
5249,umkommen::V,丧命,hïevenidh
5250,umkommen::V,丧命,soaggot
5251,umkommen::V,丧命,sårmmånit
5252,umkommen::V,丧命,duššat
5253,umkommen::V,丧命,roahppánit
5254,umkommen::V,丧命,surmâšuđ
5255,umkommen::V,丧命,kõckkâd
5256,umkommen::V,丧命,hiâv'vned
5257,umkommen::V,丧命,мо̄а̄ййкье
5258,sich bewegen::V,移动,juhtedh
5259,sich bewegen::V,移动,labudit
5260,sich bewegen::V,移动,johtit
5261,sich bewegen::V,移动,lihâdiđ
5262,sich bewegen::V,移动,likkâd
5263,sich bewegen::V,移动,liikkeed
5264,sich bewegen::V,移动,лыгкнэ
5265,sich rühren::V,动弹,svïhtjedh
5266,sich rühren::V,动弹,labádasstet
5267,sich rühren::V,动弹,lihkadit
5268,sich rühren::V,动弹,lihâdiđ
5269,sich rühren::V,动弹,liksted
5270,sich rühren::V,动弹,liikksted
5271,sich rühren::V,动弹,лыгкнэ
5272,sich erheben::V,站起,tsöögkegidh
5273,sich erheben::V,站起,tjuodtjelit
5274,sich erheben::V,站起,čuožžilit
5275,sich erheben::V,站起,čuáž'žuliđ
5276,sich erheben::V,站起,pâjjned
5277,sich erheben::V,站起,kaggõõttâd
5278,sich erheben::V,站起,паййнэ
5279,sich erheben::V,站起,пэ̄ййнэ
5280,sich setzen::V,坐,tjihkedidh
5281,sich setzen::V,坐,tjåhkkidit
5282,sich setzen::V,坐,čohkánit
5283,sich setzen::V,坐,čohkkedit
5284,sich setzen::V,坐,ištâđ
5285,sich setzen::V,坐,čokániđ
5286,sich setzen::V,坐,ištõõttâd
5287,sich setzen::V,坐,išttâd åårrad
5288,sich setzen::V,坐,ышштэ
5289,sich setzen::V,坐,ся̄ййве
5290,hinfallen::V,跌倒,veahkaridh
5291,hinfallen::V,跌倒,ravggat
5292,hinfallen::V,跌倒,jorralit
5293,hinfallen::V,跌倒,ruossat
5294,hinfallen::V,跌倒,kuossâđ
5295,hinfallen::V,跌倒,koṃániđ
5296,hinfallen::V,跌倒,viirrâd
5297,hinfallen::V,跌倒,кэчхэ
5298,hinfallen::V,跌倒,кэ̄рктэ
5299,laufen::V,步行,vaedtsedh
5300,laufen::V,步行,mannat
5301,laufen::V,步行,vuolgget
5302,laufen::V,步行,vázzit
5303,laufen::V,步行,uáḥuđ
5304,laufen::V,步行,jotteeđ
5305,laufen::V,步行,vä ́ʒʒed
5306,laufen::V,步行,ва̄ннҍцe
5307,laufen::V,步行,во̄а̄ррдэ
5308,schreiten::V,迈步,sillestidh
5309,schreiten::V,迈步,lávkkot
5310,schreiten::V,迈步,lávket
5311,schreiten::V,迈步,duolbmat
5312,schreiten::V,迈步,lavkkiđ
5313,schreiten::V,迈步,lau´ǩǩeed
5314,schreiten::V,迈步,ла̄ффьке
5315,spazierengehen::V,散步,vaedtsedh
5316,spazierengehen::V,散步,vaadtsehtjidh
5317,spazierengehen::V,散步,váttsatjit
5318,spazierengehen::V,散步,váccašit
5319,spazierengehen::V,散步,vazâččiđ
5320,spazierengehen::V,散步,vä´ʒʒed
5321,spazierengehen::V,散步,гульедтэ
5322,eilen::V,急忙,voetsedh
5323,eilen::V,急忙,spájttat
5324,eilen::V,急忙,doapmat
5325,eilen::V,急忙,gáhččat
5326,eilen::V,急忙,ki'rdettiiđ
5327,eilen::V,急忙,ǩiirted
5328,eilen::V,急忙,кыҏҏтэ
5329,sich beeilen::V,赶快,gaahtjedh
5330,sich beeilen::V,赶快,rabbat
5331,sich beeilen::V,赶快,doapmat
5332,sich beeilen::V,赶快,ki'rdettiiđ
5333,sich beeilen::V,赶快,ǩiirted
5334,sich beeilen::V,赶快,кыҏҏтэ
5335,sausen::V,疾驰,sjovvedh
5336,sausen::V,疾驰,sjuvgedit
5337,sausen::V,疾驰,girdit
5338,sausen::V,疾驰,hurgit
5339,sausen::V,疾驰,hurgeđ
5340,sausen::V,疾驰,ročâliđ
5341,sausen::V,疾驰,ranjestiđ
5342,sausen::V,疾驰,njoođeed
5343,sausen::V,疾驰,кыррьтэ
5344,rennen::V,奔跑,roehtedh
5345,rennen::V,奔跑,viehkat
5346,rennen::V,奔跑,viehkat
5347,rennen::V,奔跑,kaččâđ
5348,rennen::V,奔跑,u´rččâd
5349,rennen::V,奔跑,вижьнэ
5350,springen::V,跳,njulhtjedh
5351,springen::V,跳,tjorkehtidh
5352,springen::V,跳,gahppat
5353,springen::V,跳,njuikut
5354,springen::V,跳,njuškođ
5355,springen::V,跳,čelliđ
