,Concept_ID,se,hy
5198,zehn::NUM,logi,տասը
5199,zehn::NUM,loṿe,տասը
5200,zehn::NUM,lååi,տասը
5201,zehn::NUM,лоагкь,տասը
5202,elf::NUM,luhkieakte,տասնմեկ
5203,elf::NUM,lågenanakta,տասնմեկ
5204,elf::NUM,oktanuppelohkái,տասնմեկ
5205,elf::NUM,ohtnubáloh,տասնմեկ
5206,elf::NUM,õtmlo,տասնմեկ
5207,elf::NUM,õhttmlo,տասնմեկ
5208,elf::NUM,э̄ххтэмплоагкь,տասնմեկ
5209,zwölf::NUM,luhkiegöökte,տասներկու
5210,zwölf::NUM,lågenanguokta,տասներկու
5211,zwölf::NUM,guoktenuppelohkái,տասներկու
5212,zwölf::NUM,kyeh'tnubáloh,տասներկու
5213,zwölf::NUM,kuâtmlo,տասներկու
5214,zwölf::NUM,kuâhttmlo,տասներկու
5215,zwölf::NUM,кӯххтэмплоагкь,տասներկու
5216,zwanzig::NUM,göökteluhkie,քսան
5217,zwanzig::NUM,guoktalåhke,քսան
5218,zwanzig::NUM,guoktelogi,քսան
5219,zwanzig::NUM,kyeh'tilov,քսան
5220,zwanzig::NUM,kuâhttlo,քսան
5221,zwanzig::NUM,кӯххтлоагкь,քսան
5222,dreißig::NUM,golmeluhkie,երեսուն
5223,dreißig::NUM,gålmmålåhke,երեսուն
5224,dreißig::NUM,golbmalogi,երեսուն
5225,dreißig::NUM,kulmâlov,երեսուն
5226,dreißig::NUM,koummlo,երեսուն
5227,dreißig::NUM,ко̄ллмлоагкь,երեսուն
5228,vierzig::NUM,njieljieluhkie,քառասուն
5229,vierzig::NUM,nielljalåhke,քառասուն
5230,vierzig::NUM,njealljelogi,քառասուն
5231,vierzig::NUM,neljilov,քառասուն
5232,vierzig::NUM,nelljlo,քառասուն
5233,vierzig::NUM,не̄лльйлоагкь,քառասուն
5234,fünfzig::NUM,vïjhteluhkie,հիսուն
5235,fünfzig::NUM,vihttalåhke,հիսուն
5236,fünfzig::NUM,vihttalogi,հիսուն
5237,fünfzig::NUM,vittâlov,հիսուն
5238,fünfzig::NUM,vittlo,հիսուն
5239,fünfzig::NUM,выдтлоагкъ,հիսուն
5240,sechzig::NUM,govhteluhkie,վաթսուն
5241,sechzig::NUM,guhttalåhke,վաթսուն
5242,sechzig::NUM,guhttalogi,վաթսուն
5243,sechzig::NUM,kuttâlov,վաթսուն
5244,sechzig::NUM,kuttlo,վաթսուն
5245,sechzig::NUM,кудтлоагкь,վաթսուն
5246,siebzig::NUM,tjïjhtjeluhkie,յոթանասուն
5247,siebzig::NUM,gietjavlåhke,յոթանասուն
5248,siebzig::NUM,čiežalogi,յոթանասուն
5249,siebzig::NUM,čiččâmlov,յոթանասուն
5250,siebzig::NUM,čičmlo,յոթանասուն
5251,siebzig::NUM,кыджемьлоагкь,յոթանասուն
5252,achtzig::NUM,gaektsieluhkie,ութսուն
5253,achtzig::NUM,gáktsalåhke,ութսուն
5254,achtzig::NUM,gávccilogi,ութսուն
5255,achtzig::NUM,kähcilov,ութսուն
5256,achtzig::NUM,kä´hcclo,ութսուն
5257,achtzig::NUM,ка̄ххцлоагкь,ութսուն
5258,neunzig::NUM,uktsieluhkie,իննսուն
5259,neunzig::NUM,aktselåhke,իննսուն
5260,neunzig::NUM,ovccilogi,իննսուն
5261,neunzig::NUM,ohcelov,իննսուն
5262,neunzig::NUM,å´hcclo,իննսուն
5263,neunzig::NUM,аххцлоагкь,իննսուն
5264,hundert::NUM,tjuetie,հարյուր
5265,hundert::NUM,tjuohte,հարյուր
5266,hundert::NUM,čuođi,հարյուր
5267,hundert::NUM,čyeti,հարյուր
5268,hundert::NUM,čue´tt,հարյուր
5269,hundert::NUM,чӯдть,հարյուր
5270,tausend::NUM,tåvsene,հազար
5271,tausend::NUM,stoeretjuetie,հազար
5272,tausend::NUM,tuvsán,հազար
5273,tausend::NUM,duhát,հազար
5274,tausend::NUM,duhát,հազար
5275,tausend::NUM,tuhháát,հազար
5276,tausend::NUM,dohat,հազար
5277,tausend::NUM,то̄а̄фант,հազար
5278,und::CNJ,jïh,ու
5279,und::CNJ,ja,ու
5280,und::CNJ,ja,ու
5281,und::CNJ,já,ու
5282,und::CNJ,di,ու
5283,und::CNJ,я,ու
5284,und::CNJ,да,ու
5285,und::CNJ,де,ու
5286,oder::CNJ,jallh,կամ
5287,oder::CNJ,jali,կամ
5288,oder::CNJ,dahje,կամ
5289,oder::CNJ,adai,կամ
5290,oder::CNJ,avi,կամ
5291,oder::CNJ,le´be,կամ
5292,oder::CNJ,элэ,կամ
5293,oder::CNJ,вай,կամ
5294,stehen::V,tjåadtjodh,կանգնել
5295,stehen::V,seajsasjidh,կանգնել
5296,stehen::V,tjuodtjot,կանգնել
5297,stehen::V,čuožžut,կանգնել
5298,stehen::V,cuáp'cuđ,կանգնել
5299,stehen::V,čuâǯ'ǯad,կանգնել
5300,stehen::V,чуэннче,կանգնել
5301,sitzen::V,tjahkasjidh,նստել
5302,sitzen::V,tjåhkkåhit,նստել
5303,sitzen::V,čohkkát,նստել
5304,sitzen::V,čokkáđ,նստել
5305,sitzen::V,išttâd åårrad,նստել
5306,sitzen::V,ышштэ,նստել
5307,liegen::V,gaajranidh,ստել
5308,liegen::V,vellahit,ստել
5309,liegen::V,veallát,ստել
5310,liegen::V,viäl'láđ,ստել
5311,liegen::V,liâššâd,ստել
5312,liegen::V,ле̄шшэ,ստել
5313,hängen::V,gævnjasjidh,կախվել
5314,hängen::V,gahtsahit,կախվել
5315,hängen::V,heaŋgát,կախվել
5316,hängen::V,hiäŋ'gáđ,կախվել
5317,hängen::V,sorččad,կախվել
5318,hängen::V,ла̄бпэ,կախվել
5319,werden::V,sjïdtedh,դառնալ
5320,werden::V,sjaddat,դառնալ
5321,werden::V,beassat,դառնալ
5322,werden::V,šoddâđ,դառնալ
5323,werden::V,šõddâd,դառնալ
5324,werden::V,шэ̄ннтэ,դառնալ
5325,passieren::V,vaasedh,պատահել
5326,passieren::V,sjaddat,պատահել
5327,passieren::V,dáhpáduvvat,պատահել
5328,passieren::V,vássit,պատահել
5329,passieren::V,dáhpáhuvvat,պատահել
5330,passieren::V,šoddâđ,պատահել
5331,passieren::V,šõddâd,պատահել
5332,passieren::V,шэ̄ннтэ,պատահել
5333,passieren::V,тагсэ,պատահել
5334,beginnen::V,aelkedh,սկսվել
5335,beginnen::V,álgget,սկսվել
5336,beginnen::V,álggahit,սկսվել
5337,beginnen::V,älgiđ,սկսվել
5338,beginnen::V,ä´lǧǧed,սկսվել
5339,beginnen::V,о̄а̄лкхуввэ,սկսվել
5340,beginnen::V,о̄а̄лкхэднэ,սկսվել
5341,enden::V,orrijidh,վերջանալ
5342,enden::V,hiejttet,վերջանալ
5343,enden::V,nohkat,վերջանալ
5344,enden::V,nuuhâđ,վերջանալ
5345,enden::V,puu´tted,վերջանալ
5346,enden::V,пудтэ,վերջանալ
5347,enden::V,кӣркнэ,վերջանալ
5348,wechseln::V,målsodh,փոխվել
5349,wechseln::V,lånudit,փոխվել
5350,wechseln::V,molssastit,փոխվել
5351,wechseln::V,molsašuddat,փոխվել
5352,wechseln::V,molsođ,փոխվել
5353,wechseln::V,vaaitõõttâd,փոխվել
5354,wechseln::V,вуайхувнэ,փոխվել
5355,aufgehen[Sonne]::V,låvnedh,բարձրանալ
5356,aufgehen[Sonne]::V,låvnedh,ելնել 
5357,aufgehen[Sonne]::V,årijdit,բարձրանալ
5358,aufgehen[Sonne]::V,årijdit,ելնել 
5359,aufgehen[Sonne]::V,lavnnet,բարձրանալ
5360,aufgehen[Sonne]::V,lavnnet,ելնել 
5361,aufgehen[Sonne]::V,badjánit,բարձրանալ
5362,aufgehen[Sonne]::V,badjánit,ելնել 
5363,aufgehen[Sonne]::V,pajaniđ,բարձրանալ
5364,aufgehen[Sonne]::V,pajaniđ,ելնել 
5365,aufgehen[Sonne]::V,pâjjned,բարձրանալ
5366,aufgehen[Sonne]::V,pâjjned,ելնել 
5367,aufgehen[Sonne]::V,пэ̄ййнэ,բարձրանալ
5368,aufgehen[Sonne]::V,пэ̄ййнэ,ելնել 
5369,untergehen[Sonne]::V,luajhtadidh,մտնել
5370,untergehen[Sonne]::V,gáhtot,մտնել
5371,untergehen[Sonne]::V,vidodit,մտնել
5372,untergehen[Sonne]::V,luoitádit,մտնել
5373,untergehen[Sonne]::V,lyeš'tiđ,մտնել
5374,untergehen[Sonne]::V,lue´štted,մտնել
5375,untergehen[Sonne]::V,луэшштэдтэ,մտնել
5376,scheinen[Sonne]::V,goekedh,շողալ
5377,scheinen[Sonne]::V,goekedh,փայլել
5378,scheinen[Sonne]::V,bájttet,շողալ
5379,scheinen[Sonne]::V,bájttet,փայլել
5380,scheinen[Sonne]::V,báitit,շողալ
5381,scheinen[Sonne]::V,báitit,փայլել
5382,scheinen[Sonne]::V,päštiđ,շողալ
5383,scheinen[Sonne]::V,päštiđ,փայլել
5384,scheinen[Sonne]::V,pä´štted,շողալ
5385,scheinen[Sonne]::V,pä´štted,փայլել
5386,scheinen[Sonne]::V,па̄шшьтэ,շողալ
5387,scheinen[Sonne]::V,па̄шшьтэ,փայլել
5388,donnern::V,laakedh,որոտալ
5389,donnern::V,sjærggot,որոտալ
5390,donnern::V,čerget,որոտալ
5391,donnern::V,čiär'guđ,որոտալ
5392,donnern::V,čeärgged,որոտալ
5393,donnern::V,ча̄рркэ,որոտալ
5394,wehen::V,bïegkedh,փչել
5395,wehen::V,bieggat,փչել
5396,wehen::V,bieggat,փչել
5397,wehen::V,pieg'gâđ,փչել
5398,wehen::V,piõg'gâd,փչել
5399,wehen::V,пӣӈӈкье,փչել
5400,strömen::V,galkedh,հոսել
5401,strömen::V,gålggåt,հոսել
5402,strömen::V,golgat,հոսել
5403,strömen::V,kulgâđ,հոսել
5404,strömen::V,kolggâd,հոսել
5405,strömen::V,ко̄ллкэ,հոսել
5406,fließen::V,galkedh,հոսել
5407,fließen::V,gålggåt,հոսել
5408,fließen::V,golgat,հոսել
5409,fließen::V,kulgâđ,հոսել
5410,fließen::V,kolggâd,հոսել
5411,fließen::V,ко̄ллкэ,հոսել
5412,sich drehen::V,jårredh,պտտվել
5413,sich drehen::V,bådnjåsit,պտտվել
5414,sich drehen::V,jorrat,պտտվել
5415,sich drehen::V,juurrâđ,պտտվել
5416,sich drehen::V,joorrâd,պտտվել
5417,sich drehen::V,чо̄ннэ,պտտվել
5418,schwanken::V,syjjedidh,տատանվել
5419,schwanken::V,vábbulit,տատանվել
5420,schwanken::V,suoibut,տատանվել
5421,schwanken::V,juár'buđ,տատանվել
5422,schwanken::V,lâsmmad,տատանվել
5423,schwanken::V,leâujjad,տատանվել
5424,schwanken::V,лыйввэ,տատանվել
5425,schwanken::V,качьедтэ,տատանվել
5426,schwingen::V,gaavedh,ճոճվել
5427,schwingen::V,svinhtedh,ճոճվել
5428,schwingen::V,gávvat,ճոճվել
5429,schwingen::V,hiäi'luđ,ճոճվել
5430,schwingen::V,heillad,ճոճվել
5431,schwingen::V,мо̄а̄хнэ,ճոճվել
5432,fallen::V,gahtjedh,ընկնել
5433,fallen::V,gahttjat,ընկնել
5434,fallen::V,gahččat,ընկնել
5435,fallen::V,jurrâđ,ընկնել
5436,fallen::V,kõččâd,ընկնել
5437,fallen::V,viõr'rled,ընկնել
5438,fallen::V,ёрнэ,ընկնել
5439,fallen::V,кэ̄ххче,ընկնել
5440,brennen::V,bueledh,այրվել
5441,brennen::V,buollet,այրվել
5442,brennen::V,buollit,այրվել
5443,brennen::V,pyelliđ,այրվել
5444,brennen::V,pue´lled,այրվել
5445,brennen::V,пӯлле,այրվել
5446,rauchen::V,soevedidh,ծխել
5447,rauchen::V,berkiestidh,ծխել
5448,rauchen::V,tsåjttset,ծխել
5449,rauchen::V,borgguhit,ծխել
5450,rauchen::V,po'rgestiđ,ծխել
5451,rauchen::V,soicceđ,ծխել
5452,rauchen::V,suõv'veed,ծխել
5453,rauchen::V,суввдэ,ծխել
5454,regnen::V,abrodh,անձրեւ գալ
5455,regnen::V,harvvet,անձրեւ գալ
5456,regnen::V,rássjodit,անձրեւ գալ
5457,regnen::V,arvit,անձրեւ գալ
5458,regnen::V,arved,անձրեւ գալ
5459,regnen::V,â´brred,անձրեւ գալ
5460,regnen::V,аббрэ,անձրեւ գալ
5461,gefrieren::V,gelmedh,սառչել
5462,gefrieren::V,jeangodh,սառչել
5463,gefrieren::V,jiegŋot,սառչել
5464,gefrieren::V,galbmot,սառչել
5465,gefrieren::V,jiäŋŋuđ,սառչել
5466,gefrieren::V,jiõŋŋâd,սառչել
5467,gefrieren::V,kâ´lmmed,սառչել
5468,gefrieren::V,калльме,սառչել
5469,tauen::V,leamkedh,լկիլ
5470,tauen::V,suddat,լկիլ
5471,tauen::V,sagŋadit,լկիլ
5472,tauen::V,suddat,լկիլ
5473,tauen::V,suddâđ,լկիլ
5474,tauen::V,suddâd,լկիլ
5475,tauen::V,sõõŋŋâd,լկիլ
5476,tauen::V,суннтэ,լկիլ
5477,schmelzen::V,sjalkedh,հալիլ
5478,schmelzen::V,suddat,հալիլ
5479,schmelzen::V,suddat,հալիլ
5480,schmelzen::V,suddâđ,հալիլ
5481,schmelzen::V,sooŋŋâđ,հալիլ
5482,schmelzen::V,suddâd,հալիլ
5483,schmelzen::V,sõõŋŋâd,հալիլ
5484,schmelzen::V,суннтэ,հալիլ
5485,trocknen::V,gajhkedh,չորանալ
5486,trocknen::V,gåjkkåt,չորանալ
5487,trocknen::V,goikat,չորանալ
5488,trocknen::V,iiŋŋâđ,չորանալ
5489,trocknen::V,iiŋŋâd,չորանալ
5490,trocknen::V,koškkâd,չորանալ
5491,trocknen::V,ко̄шшкэ,չորանալ
5492,sieden::V,doeltedh,եռալ
5493,sieden::V,duolldat,եռալ
5494,sieden::V,duoldat,եռալ
5495,sieden::V,tuol'dâđ,եռալ
5496,sieden::V,tuõlddâd,եռալ
5497,sieden::V,тӯллтэ,եռալ
5498,faulen::V,rååknedh,փտել
5499,faulen::V,mïetskedh,փտել
5500,faulen::V,miesskat,փտել
5501,faulen::V,mieskat,փտել
5502,faulen::V,guohcagit,փտել
5503,faulen::V,kálágiđ,փտել
5504,faulen::V,kuo'câgiđ,փտել
5505,faulen::V,kuõccjed,փտել
5506,faulen::V,мӣццкэ,փտել
5507,verfaulen::V,rååknedh,նեխել
5508,verfaulen::V,mïetskedh,նեխել
5509,verfaulen::V,miesskat,նեխել
5510,verfaulen::V,mieskat,նեխել
5511,verfaulen::V,guohcagit,նեխել
5512,verfaulen::V,kálágiđ,նեխել
5513,verfaulen::V,kuo'câgiđ,նեխել
5514,verfaulen::V,kuõccjed,նեխել
5515,verfaulen::V,кӯццке,նեխել
5516,reißen::V,gäjhkanidh,պատռվել
5517,reißen::V,gäjhkanidh,ճղվել
5518,reißen::V,ráhkat,պատռվել
5519,reißen::V,ráhkat,ճղվել
5520,reißen::V,liejmedit,պատռվել
5521,reißen::V,liejmedit,ճղվել
5522,reißen::V,gaikánit,պատռվել
5523,reißen::V,gaikánit,ճղվել
5524,reißen::V,kiškuđ,պատռվել
5525,reißen::V,kiškuđ,ճղվել
5526,reißen::V,rõttsed,պատռվել
5527,reißen::V,rõttsed,ճղվել
5528,reißen::V,лӯнтнэ,պատռվել
5529,reißen::V,лӯнтнэ,ճղվել
5530,reißen::V,кышшксэллэ,պատռվել
5531,reißen::V,кышшксэллэ,ճղվել
5532,versinken::V,våajodh,սուզվել
5533,versinken::V,vuodjot,սուզվել
5534,versinken::V,tjalggat,սուզվել
5535,versinken::V,vuodjut,սուզվել
5536,versinken::V,vuáijuđ,սուզվել
5537,versinken::V,vuäjjad,սուզվել
5538,versinken::V,вуаййе,սուզվել
5539,vergehen::V,vaesedh,անցնել 
5540,vergehen::V,vásset,անցնել 
5541,vergehen::V,gollat,անցնել 
5542,vergehen::V,kullâđ,անցնել 
5543,vergehen::V,jåå´tted,անցնել 
5544,vergehen::V,ва̄ссэ,անցնել 
5545,vergehen::V,ӣллъюввэ,անցնել 
5546,erscheinen::V,vååjnedh,հայտնվել
5547,erscheinen::V,vååjnedh,երեւալ
5548,erscheinen::V,ihtet,հայտնվել
5549,erscheinen::V,ihtet,երեւալ
5550,erscheinen::V,ihtit,հայտնվել
5551,erscheinen::V,ihtit,երեւալ
5552,erscheinen::V,albmodit,հայտնվել
5553,erscheinen::V,albmodit,երեւալ
5554,erscheinen::V,a'lmostuđ,հայտնվել
5555,erscheinen::V,a'lmostuđ,երեւալ
5556,erscheinen::V,ee´tted,հայտնվել
5557,erscheinen::V,ee´tted,երեւալ
5558,erscheinen::V,čuäitõõttâd,հայտնվել
5559,erscheinen::V,čuäitõõttâd,երեւալ
5560,erscheinen::V,i´lmstõõvvâd,հայտնվել
5561,erscheinen::V,i´lmstõõvvâd,երեւալ
5562,erscheinen::V,ыдтӭ,հայտնվել
5563,erscheinen::V,ыдтӭ,երեւալ
5564,verschwinden::V,haajpanidh,անհետանալ
5565,verschwinden::V,gáhtot,անհետանալ
5566,verschwinden::V,jávkat,անհետանալ
5567,verschwinden::V,jä'vkittiđ,անհետանալ
5568,verschwinden::V,jaukkâd,անհետանալ
5569,verschwinden::V,hää´vjed,անհետանալ
5570,verschwinden::V,ка̄дтэ,անհետանալ
5571,sinken::V,våajodh,ընկնել
5572,sinken::V,tsoahkot,ընկնել
5573,sinken::V,snjoaredit,ընկնել
5574,sinken::V,čalgat,ընկնել
5575,sinken::V,luáš'tádâttâđ,ընկնել
5576,sinken::V,njeeijâđ,ընկնել
5577,sinken::V,luâšttõõttâd,ընկնել
5578,sinken::V,njeâjjad,ընկնել
5579,sinken::V,луэшштэдтэ,ընկնել
5580,abnehmen::V,nåhkedidh,փոքրանալ
5581,abnehmen::V,unnot,փոքրանալ
5582,abnehmen::V,binnot,փոքրանալ
5583,abnehmen::V,geahppánit,փոքրանալ
5584,abnehmen::V,kiäp'pániđ,փոքրանալ
5585,abnehmen::V,ǩeäp'pned,փոքրանալ
5586,abnehmen::V,уһцнэ,փոքրանալ
5587,steigen::V,tjuedtjielidh,բարձրանալ
5588,steigen::V,allánit,բարձրանալ
5589,steigen::V,badjánit,բարձրանալ
5590,steigen::V,allánit,բարձրանալ
5591,steigen::V,alaniđ,բարձրանալ
5592,steigen::V,âllned,բարձրանալ
5593,steigen::V,pâjjned,բարձրանալ
5594,steigen::V,пэ̄ййнэ,բարձրանալ
5595,wachsen::V,suvvedh,աճել
5596,wachsen::V,sjïdtedh,աճել
5597,wachsen::V,sjaddat,աճել
5598,wachsen::V,šaddat,աճել
5599,wachsen::V,stuorrut,աճել
5600,wachsen::V,šoddâđ,աճել
5601,wachsen::V,šõddâd,աճել
5602,wachsen::V,шэ̄ннтэ,աճել
5603,glänzen::V,gïjkedh,նշուլել
5604,glänzen::V,gïjkedh,փայլիլ
5605,glänzen::V,guohkat,նշուլել
5606,glänzen::V,guohkat,փայլիլ
5607,glänzen::V,guojttet,նշուլել
5608,glänzen::V,guojttet,փայլիլ
5609,glänzen::V,deadjut,նշուլել
5610,glänzen::V,deadjut,փայլիլ
5611,glänzen::V,gildit,նշուլել
5612,glänzen::V,gildit,փայլիլ
5613,glänzen::V,kolottiđ,նշուլել
5614,glänzen::V,kolottiđ,փայլիլ
5615,glänzen::V,pe´lǩǩed,նշուլել
5616,glänzen::V,pe´lǩǩed,փայլիլ
5617,glänzen::V,leä´dǧǧed,նշուլել
5618,glänzen::V,leä´dǧǧed,փայլիլ
5619,glänzen::V,пӯлле,նշուլել
5620,glänzen::V,пӯлле,փայլիլ
5621,glänzen::V,пыӆӆьке,նշուլել
5622,glänzen::V,пыӆӆьке,փայլիլ
5623,funkeln::V,gaskedh,փայլատակել
5624,funkeln::V,tsehtsat,փայլատակել
5625,funkeln::V,jillat,փայլատակել
5626,funkeln::V,šealgut,փայլատակել
5627,funkeln::V,čuovggáhallat,փայլատակել
5628,funkeln::V,šiäl'guđ,փայլատակել
5629,funkeln::V,cåkkad,փայլատակել
5630,funkeln::V,кэ̄сскэ,փայլատակել
5631,lärmen::V,rajjadidh,աղմուկ հանել
5632,lärmen::V,juhtsat,աղմուկ հանել
5633,lärmen::V,rigeret,աղմուկ հանել
5634,lärmen::V,šlámaidit,աղմուկ հանել
5635,lärmen::V,šlamâdiđ,աղմուկ հանել
5636,lärmen::V,ruõjjâd,աղմուկ հանել
5637,lärmen::V,ёаффэ,աղմուկ հանել
5638,läuten::V,ringkedh,զնգալ
5639,läuten::V,skállat,զնգալ
5640,läuten::V,tiibmet,զնգալ
5641,läuten::V,čuoijâđ,զնգալ
5642,läuten::V,čuõjjâd,զնգալ
5643,läuten::V,чӯййе,զնգալ
5644,klingeln::V,klåenkiehtidh,զնգալ
5645,klingeln::V,skuolkkat,զնգալ
5646,klingeln::V,skilahit,զնգալ
5647,klingeln::V,čuoijâđ,զնգալ
5648,klingeln::V,soi´ttjed,զնգալ
5649,klingeln::V,зво̄ннэ,զնգալ
5650,klirren::V,skaanjedh,զնգզնգալ
5651,klirren::V,skuollat,զնգզնգալ
5652,klirren::V,skillit,զնգզնգալ
5653,klirren::V,skilaidit,զնգզնգալ
5654,klirren::V,cilkkeđ,զնգզնգալ
5655,klirren::V,škäälâ´tted,զնգզնգալ
5656,klirren::V,цыӆӆклэ,զնգզնգալ
5657,brausen::V,brorredh,մոլեգնել
5658,brausen::V,sjovvedh,մոլեգնել
5659,brausen::V,skåvvat,մոլեգնել
5660,brausen::V,márajdit,մոլեգնել
5661,brausen::V,boršut,մոլեգնել
5662,brausen::V,šaavvâđ,մոլեգնել
5663,brausen::V,kõõmeed,մոլեգնել
5664,brausen::V,шэ̄ӈӈлуввэ,մոլեգնել
5665,rauschen::V,brorredh,սոսափել
5666,rauschen::V,sjåvvat,սոսափել
5667,rauschen::V,sjoahkot,սոսափել
5668,rauschen::V,boršut,սոսափել
5669,rauschen::V,šuuvvâđ,սոսափել
5670,rauschen::V,šaavvâđ,սոսափել
5671,rauschen::V,šuumeed,սոսափել
5672,rauschen::V,ёаффэ,սոսափել
5673,klingen::V,gaajedh,հնչել
5674,klingen::V,sjijjedh,հնչել
5675,klingen::V,jiednat,հնչել
5676,klingen::V,tjuodjat,հնչել
5677,klingen::V,čuodjat,հնչել
5678,klingen::V,kulluđ,հնչել
5679,klingen::V,koll'jed,հնչել
5680,klingen::V,ӣннъе,հնչել
5681,bellen::V,huhtedh,հաչել
5682,bellen::V,tsiellat,հաչել
5683,bellen::V,ciellat,հաչել
5684,bellen::V,umástiđ,հաչել
5685,bellen::V,uukkâd,հաչել
5686,bellen::V,угкэ,հաչել
5687,heulen::V,ujkierdidh,ոռնալ 
5688,heulen::V,hålvvot,ոռնալ 
5689,heulen::V,holvut,ոռնալ 
5690,heulen::V,olvođ,ոռնալ 
5691,heulen::V,ålvvad,ոռնալ 
5692,heulen::V,оаллвэ,ոռնալ 
5693,blasen::V,båssodh,փչել 
5694,blasen::V,båssot,փչել 
5695,blasen::V,bossut,փչել 
5696,blasen::V,bieggat,փչել 
5697,blasen::V,possoođ,փչել 
5698,blasen::V,pååssad,փչել 
5699,blasen::V,piõg'gâd,փչել 
5700,blasen::V,поассэ,փչել 
5701,blasen::V,поасслэ,փչել 
5702,pfeifen::V,njorkedidh,սուլել
5703,pfeifen::V,snjurggot,սուլել
5704,pfeifen::V,njurgut,սուլել
5705,pfeifen::V,njurgođ,սուլել
5706,pfeifen::V,njorggad,սուլել
5707,pfeifen::V,нюрркэ,սուլել
5708,schreien::V,geevledh,գոռալ 
5709,schreien::V,gádjat,գոռալ 
5710,schreien::V,rihtjot,գոռալ 
5711,schreien::V,čurvet,գոռալ 
5712,schreien::V,čuár'vuđ,գոռալ 
5713,schreien::V,čuârvvad,գոռալ 
