,Concept_ID,se,el
4459,ehemalig::A,туллъя,παλιός
4460,ehemalig::A,э̄ввтлэсь,παλιός
4461,alt[Lebewesen]::A,voeres,γέρος
4462,alt[Lebewesen]::A,vuoras,γέρος
4463,alt[Lebewesen]::A,boares,γέρος
4464,alt[Lebewesen]::A,vuoras,γέρος
4465,alt[Lebewesen]::A,puáris,γέρος
4466,alt[Lebewesen]::A,puä´res,γέρος
4467,alt[Lebewesen]::A,пуэресь,γέρος
4468,jung::A,noere,νέος
4469,jung::A,nuorra,νέος
4470,jung::A,nuorra,νέος
4471,jung::A,nuoṛâ,νέος
4472,jung::A,nuõrr,νέος
4473,jung::A,нӯрр,νέος
4474,arm::A,giefies,φτωχός
4475,arm::A,hædjo,φτωχός
4476,arm::A,geafi,φτωχός
4477,arm::A,kevhi,φτωχός
4478,arm::A,ǩeeu´h,φτωχός
4479,arm::A,ва̄йваш,φτωχός
4480,reich::A,ræjhkoes,πλούσιος
4481,reich::A,boanndá,πλούσιος
4482,reich::A,rikkis,πλούσιος
4483,reich::A,riges,πλούσιος
4484,reich::A,ree´ǧǧes,πλούσιος
4485,reich::A,ва̄птэк,πλούσιος
4486,bekannt::A,åehpies,γνωστός
4487,bekannt::A,oahpes,γνωστός
4488,bekannt::A,dieđus,γνωστός
4489,bekannt::A,uápis,γνωστός
4490,bekannt::A,tuubdâs,γνωστός
4491,bekannt::A,toobdâs,γνωστός
4492,bekannt::A,томтас,γνωστός
4493,berühmt::A,byögke,περίφημος
4494,berühmt::A,byögke,ξακουσμένος
4495,berühmt::A,mihtos,περίφημος
4496,berühmt::A,mihtos,ξακουσμένος
4497,berühmt::A,beakkán,περίφημος
4498,berühmt::A,beakkán,ξακουσμένος
4499,berühmt::A,beakkálmas,περίφημος
4500,berühmt::A,beakkálmas,ξακουσμένος
4501,berühmt::A,mááinuh,περίφημος
4502,berühmt::A,mááinuh,ξακουσμένος
4503,berühmt::A,peeggâlm,περίφημος
4504,berühmt::A,peeggâlm,ξακουσμένος
4505,berühmt::A,snäätnai,περίφημος
4506,berühmt::A,snäätnai,ξακουσμένος
4507,berühmt::A,куллъей,περίφημος
4508,berühmt::A,куллъей,ξακουσμένος
4509,fremd::A,ammes,ξένος
4510,fremd::A,amás,ξένος
4511,fremd::A,vieres,ξένος
4512,fremd::A,amas,ξένος
4513,fremd::A,vie'res,ξένος
4514,fremd::A,puigâ,ξένος
4515,fremd::A,vee´res,ξένος
4516,fremd::A,е̄ххк,ξένος
4517,fremd::A,вӣресь,ξένος
4518,verschieden::A,ovmese,διαφορετικός
4519,verschieden::A,moattelágásj,διαφορετικός
4520,verschieden::A,iesjgeŋgalágásj,διαφορετικός
4521,verschieden::A,eará,διαφορετικός
4522,verschieden::A,eresláván,διαφορετικός
4523,verschieden::A,jee´res,διαφορετικός
4524,verschieden::A,jee´resnallšem,διαφορετικός
4525,verschieden::A,югке,διαφορετικός
4526,verschieden::A,югкеналшэм,διαφορετικός
4527,nah::A,gietskies,κοντινός
4528,nah::A,lahka,κοντινός
4529,nah::A,lagas,κοντινός
4530,nah::A,a'ldemuš,κοντινός
4531,nah::A,âlddlõs,κοντινός
4532,nah::A,альтэсь,κοντινός
4533,fern::A,gahkese,μακριά
4534,fern::A,guhkken,μακριά
4535,fern::A,gáiddus,μακριά
4536,fern::A,kuhás,μακριά
4537,fern::A,ku´ǩes,μακριά
4538,fern::A,туммплэсь,μακριά
4539,linker::A,gårroeh,αριστερός
4540,linker::A,gåro,αριστερός
4541,linker::A,gurut,αριστερός
4542,linker::A,čižet,αριστερός
4543,linker::A,či´ǯǯ,αριστερός
4544,linker::A,чинч,αριστερός
4545,rechter::A,åelkies,δεξιός
4546,rechter::A,oalges,δεξιός
4547,rechter::A,olgeš,δεξιός
4548,rechter::A,uál'gis,δεξιός
4549,rechter::A,vuõiǥâs,δεξιός
4550,rechter::A,вуэлькесь,δεξιός
4551,anderer::A,jeatjebe,άλλος
4552,anderer::A,nubbe,άλλος
4553,anderer::A,eará,άλλος
4554,anderer::A,nubbi,άλλος
4555,anderer::A,nubbe,άλλος
4556,anderer::A,nu´bb,άλλος
4557,anderer::A,jee´res,άλλος
4558,anderer::A,мудта,άλλος
4559,anderer::A,е̄ресь,άλλος
4560,erster::A,voestes,πρώτος
4561,erster::A,vuostasj,πρώτος
4562,erster::A,vuosttaš,πρώτος
4563,erster::A,vuos'muš,πρώτος
4564,erster::A,vuõs's,πρώτος
4565,erster::A,õõu´dmõs,πρώτος
4566,erster::A,авьтмусс,πρώτος
4567,zweiter::A,mubpie,δεύτερος
4568,zweiter::A,nubbe,δεύτερος
4569,zweiter::A,nubbi,δεύτερος
4570,zweiter::A,nubbe,δεύτερος
4571,zweiter::A,nu´bb,δεύτερος
4572,zweiter::A,ныммьп,δεύτερος
4573,dritter::A,gåalmede,τρίτος
4574,dritter::A,goalmát,τρίτος
4575,dritter::A,goalmmát,τρίτος
4576,dritter::A,kuálmád,τρίτος
4577,dritter::A,kuälmad,τρίτος
4578,dritter::A,кӯа̄ллмант,τρίτος
4579,letzter::A,minngemes,τελευταίος
4580,letzter::A,maŋemus,τελευταίος
4581,letzter::A,maŋimus,τελευταίος
4582,letzter::A,majemuš,τελευταίος
4583,letzter::A,mââi´mõs,τελευταίος
4584,letzter::A,маӈьмусс,τελευταίος
4585,allein::ADV,oktegh,μόνος
4586,allein::ADV,oktegimse,μόνος
4587,allein::ADV,oktebisnie,μόνος
4588,allein::ADV,aktu,μόνος
4589,allein::ADV,okto,μόνος
4590,allein::ADV,ohtuu,μόνος
4591,allein::ADV,õhttu,μόνος
4592,allein::ADV,о̄ххтэ,μόνος
4593,zusammen::ADV,ektine,μαζί
4594,zusammen::ADV,ektesne,μαζί
4595,zusammen::ADV,tjåenghkesne,μαζί
4596,zusammen::ADV,siegen,μαζί
4597,zusammen::ADV,oktan,μαζί
4598,zusammen::ADV,ovttas,μαζί
4599,zusammen::ADV,čoahkis,μαζί
4600,zusammen::ADV,oovtâst,μαζί
4601,zusammen::ADV,õõutsââ´jest,μαζί
4602,zusammen::ADV,аххтан,μαζί
4603,zusammen::ADV,эфтэсьт,μαζί
4604,lange::ADV,guhkiem,πολύν καιρό
4605,lange::ADV,guhkev,πολύν καιρό
4606,lange::ADV,mælggadav,πολύν καιρό
4607,lange::ADV,guhká,πολύν καιρό
4608,lange::ADV,kuhe,πολύν καιρό
4609,lange::ADV,kuhháá,πολύν καιρό
4610,lange::ADV,kuu´ǩǩ,πολύν καιρό
4611,lange::ADV,кугкь,πολύν καιρό
4612,plötzlich::ADV,faahketji,έξαφνα
4613,plötzlich::ADV,hæhkkat,έξαφνα
4614,plötzlich::ADV,fáhkkestaga,έξαφνα
4615,plötzlich::ADV,fakkist,έξαφνα
4616,plötzlich::ADV,kruu´ta,έξαφνα
4617,plötzlich::ADV,а̄йнханна,έξαφνα
4618,sofort::ADV,dallegh,αμέσως
4619,sofort::ADV,dalá,αμέσως
4620,sofort::ADV,dalánagi,αμέσως
4621,sofort::ADV,dakkavide,αμέσως
4622,sofort::ADV,dakkaviđe,αμέσως
4623,sofort::ADV,tállán,αμέσως
4624,sofort::ADV,naraaz,αμέσως
4625,sofort::ADV,атть,αμέσως
4626,später::ADV,mænngan ,αργότερα
4627,später::ADV,maŋŋebut,αργότερα
4628,später::ADV,maŋŋel,αργότερα
4629,später::ADV,maŋ̣eláá,αργότερα
4630,später::ADV,mâ´ŋŋlakast,αργότερα
4631,später::ADV,маӈӈа,αργότερα
4632,jetzt::ADV,daelie,τώρα
4633,jetzt::ADV,dal,τώρα
4634,jetzt::ADV,dal,τώρα
4635,jetzt::ADV,tääl,τώρα
4636,jetzt::ADV,ââ´n,τώρα
4637,jetzt::ADV,атть,τώρα
4638,heute::ADV,daenbien,σήμερα
4639,heute::ADV,uddni,σήμερα
4640,heute::ADV,odne,σήμερα
4641,heute::ADV,onne,σήμερα
4642,heute::ADV,tä´bbe,σήμερα
4643,heute::ADV,та̄ррьм,σήμερα
4644,morgen::ADV,jirreden,αύριο
4645,morgen::ADV,idet,αύριο
4646,morgen::ADV,ihttin,αύριο
4647,morgen::ADV,itten,αύριο
4648,morgen::ADV,jâđđa,αύριο
4649,morgen::ADV,янта,αύριο
4650,bald::ADV,varke,σε λίγο
4651,bald::ADV,varke,εντός ολίγου
4652,bald::ADV,ruvva,σε λίγο
4653,bald::ADV,ruvva,εντός ολίγου
4654,bald::ADV,farga,σε λίγο
4655,bald::ADV,farga,εντός ολίγου
4656,bald::ADV,vorgâ,σε λίγο
4657,bald::ADV,vorgâ,εντός ολίγου
4658,bald::ADV,sõrgg,σε λίγο
4659,bald::ADV,sõrgg,εντός ολίγου
4660,bald::ADV,вэхтэнне,σε λίγο
4661,bald::ADV,вэхтэнне,εντός ολίγου
4662,dann::ADV,die,ύστερα
4663,dann::ADV,dalloj,ύστερα
4664,dann::ADV,de,ύστερα
4665,dann::ADV,te,ύστερα
4666,dann::ADV,de,ύστερα
4667,dann::ADV,teä,ύστερα
4668,dann::ADV,â´tte,ύστερα
4669,dann::ADV,те,ύστερα
4670,gestern::ADV,jååktan,χτες
4671,gestern::ADV,iektu,χτες
4672,gestern::ADV,ikte,χτες
4673,gestern::ADV,jieh't,χτες
4674,gestern::ADV,jåhtta,χτες
4675,gestern::ADV,яххта,χτες
4676,einst::ADV,dejpeli,ποτέ
4677,einst::ADV,dejpeli,άλλοτε
4678,einst::ADV,åvdebut,ποτέ
4679,einst::ADV,åvdebut,άλλοτε
4680,einst::ADV,áigi,ποτέ
4681,einst::ADV,áigi,άλλοτε
4682,einst::ADV,dolin,ποτέ
4683,einst::ADV,dolin,άλλοτε
4684,einst::ADV,tovle,ποτέ
4685,einst::ADV,tovle,άλλοτε
4686,einst::ADV,tuu´l,ποτέ
4687,einst::ADV,tuu´l,άλλοτε
4688,einst::ADV,э̄ххьтэшьт,ποτέ
4689,einst::ADV,э̄ххьтэшьт,άλλοτε
4690,damals::ADV,aejkien,τότε
4691,damals::ADV,dalloj,τότε
4692,damals::ADV,dalle,τότε
4693,damals::ADV,talle,τότε
4694,damals::ADV,te´l,τότε
4695,damals::ADV,teä´l,τότε
4696,damals::ADV,танна,τότε
4697,danach::ADV,mïnngesne,μετά
4698,danach::ADV,mïnngesne,ύστερα
4699,danach::ADV,dan maŋŋela,μετά
4700,danach::ADV,dan maŋŋela,ύστερα
4701,danach::ADV,maŋŋil,μετά
4702,danach::ADV,maŋŋil,ύστερα
4703,danach::ADV,das maŋŋá,μετά
4704,danach::ADV,das maŋŋá,ύστερα
4705,danach::ADV,maŋ̣a,μετά
4706,danach::ADV,maŋ̣a,ύστερα
4707,danach::ADV,mâ´ŋŋlest,μετά
4708,danach::ADV,mâ´ŋŋlest,ύστερα
4709,danach::ADV,маӈӈа,μετά
4710,danach::ADV,маӈӈа,ύστερα
4711,vorher::ADV,aarebi,πριν
4712,vorher::ADV,aarebi,προηγουμένως
4713,vorher::ADV,åvddål,πριν
4714,vorher::ADV,åvddål,προηγουμένως
4715,vorher::ADV,árat,πριν
4716,vorher::ADV,árat,προηγουμένως
4717,vorher::ADV,ovdâl,πριν
4718,vorher::ADV,ovdâl,προηγουμένως
4719,vorher::ADV,ouddâl,πριν
4720,vorher::ADV,ouddâl,προηγουμένως
4721,vorher::ADV,а̄йка,πριν
4722,vorher::ADV,а̄йка,προηγουμένως
4723,zuerst::ADV,voestegh,πρώτα
4724,zuerst::ADV,álgon,πρώτα
4725,zuerst::ADV,vuos,πρώτα
4726,zuerst::ADV,vuohččan,πρώτα
4727,zuerst::ADV,vuoč'čin,πρώτα
4728,zuerst::ADV,vuõ´ste,πρώτα
4729,zuerst::ADV,vuõs'smõõssân,πρώτα
4730,zuerst::ADV,э̄ввтла,πρώτα
4731,zuerst::ADV,э̄ввтэль,πρώτα
4732,einmal::ADV,ikth,μία φορά
4733,einmal::ADV,akti,μία φορά
4734,einmal::ADV,okte,μία φορά
4735,einmal::ADV,ohtii,μία φορά
4736,einmal::ADV,kojo,μία φορά
4737,einmal::ADV,måttmešt,μία φορά
4738,einmal::ADV,э̄фт вэ̄рр,μία φορά
4739,manchmal::ADV,muvhtene,κάποτε
4740,manchmal::ADV,muhttijn,κάποτε
4741,manchmal::ADV,duolla dálla,κάποτε
4742,manchmal::ADV,muhtumin,κάποτε
4743,manchmal::ADV,kuásnii,κάποτε
4744,manchmal::ADV,måttmešt,κάποτε
4745,manchmal::ADV,kuä´ss-ne,κάποτε
4746,manchmal::ADV,мудта вэ̄р,κάποτε
4747,oft::ADV,daamtaj,συχνά
4748,oft::ADV,daamtaj,πολλές φορές
4749,oft::ADV,álu,συχνά
4750,oft::ADV,álu,πολλές φορές
4751,oft::ADV,ábaj,συχνά
4752,oft::ADV,ábaj,πολλές φορές
4753,oft::ADV,dájvvá,συχνά
4754,oft::ADV,dájvvá,πολλές φορές
4755,oft::ADV,dávjá,συχνά
4756,oft::ADV,dávjá,πολλές φορές
4757,oft::ADV,távjá,συχνά
4758,oft::ADV,távjá,πολλές φορές
4759,oft::ADV,täujja,συχνά
4760,oft::ADV,täujja,πολλές φορές
4761,oft::ADV,то̄а̄ййв,συχνά
4762,oft::ADV,то̄а̄ййв,πολλές φορές
4763,immer::ADV,iktesth,πάντα
4764,immer::ADV,iktesth,πάντοτε
4765,immer::ADV,eejnegen,πάντα
4766,immer::ADV,eejnegen,πάντοτε
4767,immer::ADV,agev,πάντα
4768,immer::ADV,agev,πάντοτε
4769,immer::ADV,álo,πάντα
4770,immer::ADV,álo,πάντοτε
4771,immer::ADV,ain,πάντα
4772,immer::ADV,ain,πάντοτε
4773,immer::ADV,ovttuu,πάντα
4774,immer::ADV,ovttuu,πάντοτε
4775,immer::ADV,pâi,πάντα
4776,immer::ADV,pâi,πάντοτε
4777,immer::ADV,пай,πάντα
4778,immer::ADV,пай,πάντοτε
4779,niemals::ADV,ij gåessie,ποτέ
4780,niemals::ADV,ij goassak,ποτέ
4781,niemals::ADV,ij ihkenis,ποτέ
4782,niemals::ADV,ii goassege,ποτέ
4783,niemals::ADV,ij kuás'sin,ποτέ
4784,niemals::ADV,ij ni kuä´ss,ποτέ
4785,niemals::ADV,эйй никуэссь,ποτέ
4786,hier::ADV,daagkoe,εδώ
4787,hier::ADV,dála,εδώ
4788,hier::ADV,dánna,εδώ
4789,hier::ADV,dá,εδώ
4790,hier::ADV,dás,εδώ
4791,hier::ADV,taa,εδώ
4792,hier::ADV,tää,εδώ
4793,hier::ADV,ta´ltte,εδώ
4794,hier::ADV,тала,εδώ
4795,hier::ADV,тэста,εδώ
4796,hierhin::ADV,diekie,εδώ
4797,hierhin::ADV,dási,εδώ
4798,hierhin::ADV,diehki,εδώ
4799,hierhin::ADV,deike,εδώ
4800,hierhin::ADV,teehi,εδώ
4801,hierhin::ADV,tii´ǩ,εδώ
4802,hierhin::ADV,тӣге,εδώ
4803,von hier::ADV,daebpede,από δω
4804,von hier::ADV,dássta,από δω
4805,von hier::ADV,dáppelt,από δω
4806,von hier::ADV,dáppe,από δω
4807,von hier::ADV,tástán,από δω
4808,von hier::ADV,tääiǥ,από δω
4809,von hier::ADV,tääi´ben,από δω
4810,von hier::ADV,тэста,από δω
4811,dort::ADV,dagkoe,εκεί
4812,dort::ADV,dale,εκεί
4813,dort::ADV,dakko,εκεί
4814,dort::ADV,tuo,εκεί
4815,dort::ADV,tovben,εκεί
4816,dort::ADV,to´ben,εκεί
4817,dort::ADV,тёллэ,εκεί
4818,dort::ADV,тамьпе,εκεί
4819,dorthin::ADV,dahkoe,προς τα κει
4820,dorthin::ADV,dåhku,προς τα κει
4821,dorthin::ADV,dohko,προς τα κει
4822,dorthin::ADV,diehko,προς τα κει
4823,dorthin::ADV,tuohu,προς τα κει
4824,dorthin::ADV,tok,προς τα κει
4825,dorthin::ADV,tok-aa,προς τα κει
4826,dorthin::ADV,то̄гэ,προς τα κει
4827,vorwärts::ADV,fraamme,εμπρός
4828,vorwärts::ADV,åvddån,εμπρός
4829,vorwärts::ADV,ovddas,εμπρός
4830,vorwärts::ADV,oovdâs,εμπρός
4831,vorwärts::ADV,ooudâs,εμπρός
4832,vorwärts::ADV,ooudårra,εμπρός
4833,vorwärts::ADV,эвтэс,εμπρός
4834,rückwärts::ADV,mænngese,πίσω
4835,rückwärts::ADV,ruoptobadáj,πίσω
4836,rückwärts::ADV,maŋás,πίσω
4837,rückwärts::ADV,majaskulij,πίσω
4838,rückwärts::ADV,mââjas,πίσω
4839,rückwärts::ADV,mâ´ŋŋla,πίσω
4840,rückwärts::ADV,мо̄а̄з,πίσω
4841,rückwärts::ADV,мо̄а̄ст,πίσω
4842,zurück::ADV,bååstede,πίσω
4843,zurück::ADV,ruoptus,πίσω
4844,zurück::ADV,maŋus,πίσω
4845,zurück::ADV,ruoktot,πίσω
4846,zurück::ADV,maassâd,πίσω
4847,zurück::ADV,vä´st,πίσω
4848,zurück::ADV,mååusat,πίσω
4849,zurück::ADV,мо̄а̄з,πίσω
4850,zurück::ADV,мо̄а̄ст,πίσω
4851,unten::ADV,vuelnie,κάτω
4852,unten::ADV,vuollen,κάτω
4853,unten::ADV,vuollin,κάτω
4854,unten::ADV,vyellin,κάτω
4855,unten::ADV,vue´llen,κάτω
4856,unten::ADV,вӯлльн,κάτω
4857,hinab::ADV,våålese,προς τα κάτω
4858,hinab::ADV,vuolus,προς τα κάτω
4859,hinab::ADV,vulos,προς τα κάτω
4860,hinab::ADV,vuá'lás,προς τα κάτω
4861,hinab::ADV,vuâlas,προς τα κάτω
4862,hinab::ADV,валас,προς τα κάτω
4863,oben::ADV,bijjene,πάνω
4864,oben::ADV,bijjene,επάνω
4865,oben::ADV,baddjen,πάνω
4866,oben::ADV,baddjen,επάνω
4867,oben::ADV,badjin,πάνω
4868,oben::ADV,badjin,επάνω
4869,oben::ADV,paijeen,πάνω
4870,oben::ADV,paijeen,επάνω
4871,oben::ADV,pâ´jjen,πάνω
4872,oben::ADV,pâ´jjen,επάνω
4873,oben::ADV,tunââ´lmest,πάνω
4874,oben::ADV,tunââ´lmest,επάνω
4875,oben::ADV,пайенҍ,πάνω
4876,oben::ADV,пайенҍ,επάνω
4877,hinauf::ADV,bæjjese,προς τα πάνω
4878,hinauf::ADV,bajás,προς τα πάνω
4879,hinauf::ADV,bajás,προς τα πάνω
4880,hinauf::ADV,pajas,προς τα πάνω
4881,hinauf::ADV,pââjas,προς τα πάνω
4882,hinauf::ADV,пайяс,προς τα πάνω
4883,überall::ADV,gaajhkene lehkesne,παντού
4884,überall::ADV,juohkka sajen,παντού
4885,überall::ADV,juohke sajis,παντού
4886,überall::ADV,jya'hisaajeest,παντού
4887,überall::ADV,vee´zz,παντού
4888,überall::ADV,pukvee´zz,παντού
4889,überall::ADV,пугквесь,παντού
4890,nicht::ADV,ij,δεν
4891,nicht::ADV,ij,δεν
4892,nicht::ADV,ii,δεν
4893,nicht::ADV,ij,δεν
4894,nicht::ADV,ij,δεν
4895,nicht::ADV,эйй,δεν
4896,ein wenig::ADV,ånnetje,λιγάκι
4897,ein wenig::ADV,ahtjetje,λιγάκι
4898,ein wenig::ADV,binná,λιγάκι
4899,ein wenig::ADV,veahá,λιγάκι
4900,ein wenig::ADV,ucánjii,λιγάκι
4901,ein wenig::ADV,occanj,λιγάκι
4902,ein wenig::ADV,simmna,λιγάκι
4903,ein wenig::ADV,сада,λιγάκι
4904,ein wenig::ADV,садаматта,λιγάκι
4905,kaum::ADV,jallan,μόλις
4906,kaum::ADV,vánet,μόλις
4907,kaum::ADV,báljo,μόλις
4908,kaum::ADV,illá,μόλις
4909,kaum::ADV,illvaa,μόλις
4910,kaum::ADV,мале,μόλις
4911,kaum::ADV,элэлэ,μόλις
4912,sehr::ADV,sagk,πολύ
4913,sehr::ADV,riek,πολύ
4914,sehr::ADV,sieldes,πολύ
4915,sehr::ADV,hui,πολύ
4916,sehr::ADV,ollu,πολύ
4917,sehr::ADV,čuuvtij,πολύ
4918,sehr::ADV,sami,πολύ
4919,sehr::ADV,čuu´t,πολύ
4920,sehr::ADV,пэре,πολύ
4921,sehr::ADV,чофта,πολύ
4922,so::ADV,numhtie,έτσι
4923,so::ADV,nav,έτσι
4924,so::ADV,nuov,έτσι
4925,so::ADV,nåv,έτσι
4926,so::ADV,nu,έτσι
4927,so::ADV,näävt,έτσι
4928,so::ADV,de,έτσι
4929,so::ADV,nu´t,έτσι
4930,so::ADV,nääi´t,έτσι
4931,so::ADV,те̄льнэ,έτσι
4932,noch::ADV,annje,ακόμα
4933,noch::ADV,ájn,ακόμα
4934,noch::ADV,vilá,ακόμα
4935,noch::ADV,ain,ακόμα
4936,noch::ADV,vela,ακόμα
4937,noch::ADV,võl,ακόμα
4938,noch::ADV,veâl,ακόμα
4939,noch::ADV,вя̄л,ακόμα
4940,nur::ADV,ajve,μόνο
4941,nur::ADV,barre,μόνο
4942,nur::ADV,dåssjå,μόνο
4943,nur::ADV,dušše,μόνο
4944,nur::ADV,váá,μόνο
4945,nur::ADV,pâi,μόνο
4946,nur::ADV,leša,μόνο
4947,nur::ADV,tåå´lǩ,μόνο
4948,nur::ADV,лэша,μόνο
4949,nur::ADV,лышшэ,μόνο
4950,schon::ADV,joe,ήδη
4951,schon::ADV,joe,κιόλας
4952,schon::ADV,juo,ήδη
4953,schon::ADV,juo,κιόλας
